steps,episodes,total reward
10000,117,11.0
20000,205,23.0
30000,294,30.0
40000,395,44.0
50000,656,198.0
60000,1030,287.0
70000,1455,346.0
80000,1869,339.0
90000,2296,329.0
100000,2723,344.0
