episodes,total reward,steps
176,3.0,10000
365,11.0,20000
536,15.0,30000
742,24.0,40000
953,22.0,50000
1162,25.0,60000
1366,26.0,70000
1561,27.0,80000
1767,22.0,90000
1967,25.0,100000
