steps,total reward,episodes
10000,12.0,122
20000,22.0,249
30000,28.0,378
40000,42.0,552
50000,59.0,723
60000,67.0,874
70000,54.0,1026
80000,59.0,1208
90000,82.0,1397
100000,69.0,1585
