steps,total reward,episodes
10000,41.0,165
20000,42.0,358
30000,99.0,595
40000,94.0,856
50000,128.0,1178
60000,124.0,1523
70000,145.0,1940
80000,128.0,2268
90000,149.0,2590
100000,137.0,2888
