episodes,total reward,steps
124,0.0,10000
225,6.0,20000
471,157.0,30000
782,235.0,40000
1103,248.0,50000
1431,229.0,60000
1753,234.0,70000
2083,242.0,80000
2402,235.0,90000
2726,244.0,100000
