episodes,total reward,steps
89,13.0,10000
320,157.0,20000
669,263.0,30000
1022,270.0,40000
1376,268.0,50000
1743,264.0,60000
2097,271.0,70000
2449,255.0,80000
2804,268.0,90000
3152,256.0,100000
