episodes,steps,total reward
253,10000,25.0
498,20000,17.0
719,30000,17.0
918,40000,13.0
1141,50000,21.0
1350,60000,20.0
1581,70000,17.0
1803,80000,17.0
2013,90000,17.0
2245,100000,17.0
