steps,episodes,total reward
10000,218,11.0
20000,440,17.0
30000,746,25.0
40000,1031,41.0
50000,1343,45.0
60000,1647,61.0
70000,1942,56.0
80000,2286,87.0
90000,2600,48.0
100000,2855,23.0
