episodes,steps,total reward
160,10000,6.0
319,20000,5.0
502,30000,5.0
645,40000,7.0
811,50000,11.0
974,60000,17.0
1101,70000,13.0
1239,80000,10.0
1392,90000,15.0
1535,100000,14.0
