episodes,steps,total reward
211,10000,43.0
354,20000,34.0
465,30000,26.0
586,40000,40.0
728,50000,52.0
854,60000,49.0
1016,70000,44.0
1150,80000,51.0
1310,90000,74.0
1473,100000,59.0
