steps,episodes,total reward
10000,115,29.0
20000,374,167.0
30000,703,237.0
40000,1072,251.0
50000,1417,258.0
60000,1822,303.0
70000,2172,260.0
80000,2505,226.0
90000,2859,264.0
100000,3238,306.0
