steps,episodes,total reward
10000,191,47.0
20000,336,36.0
30000,501,54.0
40000,704,70.0
50000,891,67.0
60000,1090,71.0
70000,1308,70.0
80000,1529,68.0
90000,1771,88.0
100000,2013,84.0
