steps,episodes,total reward
10000,130,7.0
20000,274,55.0
30000,540,167.0
40000,954,333.0
50000,1366,346.0
60000,1792,341.0
70000,2219,347.0
80000,2621,312.0
90000,3031,345.0
100000,3448,344.0
