episodes,steps,total reward
159,10000,2.0
276,20000,5.0
447,30000,44.0
675,40000,82.0
906,50000,92.0
1150,60000,102.0
1448,70000,146.0
1720,80000,142.0
1935,90000,95.0
2197,100000,124.0
