steps,episodes,total reward
10000,162,8.0
20000,383,27.0
30000,563,15.0
40000,765,30.0
50000,993,45.0
60000,1185,42.0
70000,1358,38.0
80000,1524,31.0
90000,1745,30.0
100000,1920,38.0
