steps,episodes,total reward
10000,173,18.0
20000,309,38.0
30000,409,41.0
40000,545,60.0
50000,697,66.0
60000,839,73.0
70000,1014,95.0
80000,1151,85.0
90000,1357,137.0
100000,1565,144.0
