#{"t_start": 1715535525.367213, "env_id": "Office-single-v0"}
r,l,t
0.0,5,0.000495
0.0,66,0.001596
0.0,35,0.002159
0.0,21,0.002501
0.0,4,0.002581
1.0,44,0.00328
0.0,33,0.003804
0.0,25,0.004205
0.0,39,0.004818
0.0,18,0.005109
0.0,66,0.006129
0.0,9,0.006273
0.0,40,0.006856
0.0,26,0.007237
0.0,23,0.007578
0.0,75,0.008652
0.0,29,0.009092
1.0,23,0.009442
1.0,65,0.010394
0.0,29,0.010824
0.0,31,0.011277
1.0,21,0.011602
1.0,50,0.012336
0.0,16,0.012579
1.0,33,0.013064
0.0,62,0.013959
0.0,23,0.014305
0.0,2,0.014347
0.0,77,0.015402
1.0,33,0.015861
0.0,4,0.015928
0.0,140,0.017819
0.0,49,0.018486
0.0,84,0.019615
0.0,39,0.020142
1.0,64,0.021006
0.0,23,0.021324
0.0,53,0.022025
0.0,35,0.022495
0.0,27,0.022866
1.0,75,0.023867
0.0,48,0.024514
1.0,72,0.025478
1.0,32,0.025916
0.0,83,0.027015
0.0,72,0.027981
0.0,27,0.028336
0.0,76,0.029309
0.0,4,0.029373
0.0,12,0.029535
0.0,50,0.030187
0.0,2,0.030224
0.0,89,0.031369
0.0,11,0.031522
0.0,17,0.031749
1.0,60,0.032523
0.0,52,0.033205
0.0,29,0.033589
0.0,5,0.033668
1.0,105,0.035009
0.0,35,0.035464
0.0,64,0.036273
0.0,13,0.036447
0.0,69,0.037328
0.0,63,0.038134
0.0,145,0.039964
0.0,122,0.041511
0.0,27,0.041866
0.0,18,0.042104
0.0,19,0.042358
0.0,171,0.044537
0.0,48,0.045151
0.0,178,0.047411
0.0,48,0.048031
0.0,72,0.048947
0.0,107,0.0503
0.0,68,0.051164
0.0,30,0.051555
0.0,106,0.052894
0.0,34,0.05333
0.0,49,0.053955
0.0,52,0.054631
0.0,40,0.055144
1.0,68,0.056035
0.0,74,0.056981
0.0,69,0.057853
0.0,161,0.059873
0.0,76,0.060869
0.0,26,0.061206
0.0,11,0.061358
0.0,4,0.06142
0.0,24,0.061736
0.0,60,0.062502
0.0,56,0.063217
0.0,17,0.063442
0.0,74,0.064386
0.0,12,0.06455
0.0,14,0.064734
0.0,12,0.064897
0.0,60,0.06567
1.0,53,0.066353
0.0,16,0.066566
1.0,68,0.067432
0.0,37,0.067914
0.0,39,0.068415
1.0,86,0.069511
0.0,100,0.070787
0.0,183,0.073094
1.0,66,0.073936
0.0,45,0.074513
0.0,123,0.076067
0.0,36,0.076541
0.0,7,0.076641
0.0,8,0.076755
0.0,111,0.078163
0.0,48,0.078779
0.0,1,0.078803
0.0,12,0.078965
0.0,62,0.079763
1.0,68,0.080633
0.0,56,0.081346
0.0,42,0.081903
0.0,100,0.083178
1.0,180,0.085455
1.0,175,0.087663
1.0,150,0.089565
0.0,9,0.089694
0.0,43,0.090244
0.0,15,0.090445
1.0,21,0.090722
0.0,9,0.090845
0.0,14,0.091034
1.0,49,0.091659
0.0,101,0.092933
0.0,206,0.095522
1.0,164,0.097591
0.0,12,0.097754
1.0,102,0.099054
1.0,49,0.099683
0.0,122,0.10123
0.0,223,0.104043
0.0,80,0.105061
0.0,25,0.105398
0.0,11,0.105552
0.0,49,0.106187
0.0,17,0.106429
0.0,85,0.107555
0.0,50,0.108196
1.0,151,0.110118
0.0,36,0.110582
0.0,30,0.110975
0.0,114,0.112427
0.0,18,0.112669
0.0,137,0.114409
0.0,192,0.116842
0.0,53,0.117522
0.0,55,0.11822
1.0,17,0.118448
1.0,30,0.118838
0.0,19,0.119086
0.0,9,0.11921
1.0,54,0.119901
0.0,9,0.120031
0.0,65,0.120858
0.0,30,0.121245
0.0,7,0.121345
1.0,284,0.124937
0.0,22,0.125231
0.0,31,0.12563
0.0,7,0.12573
0.0,133,0.127415
0.0,193,0.129857
1.0,59,0.130614
0.0,15,0.130814
0.0,19,0.131069
1.0,139,0.140697
0.0,44,0.141417
0.0,73,0.142386
0.0,41,0.142929
0.0,143,0.144833
0.0,99,0.146131
1.0,31,0.146552
0.0,19,0.146809
