total reward,episodes,steps
53.0,166,10000
119.0,426,20000
123.0,674,30000
146.0,951,40000
159.0,1226,50000
147.0,1482,60000
142.0,1732,70000
149.0,2014,80000
139.0,2273,90000
128.0,2529,100000
