steps,total reward,episodes
10000,8.0,257
20000,9.0,429
30000,21.0,623
40000,27.0,793
50000,35.0,997
60000,25.0,1188
70000,36.0,1391
80000,56.0,1625
90000,44.0,1834
100000,18.0,2035
