episodes,total reward,steps
104,30.0,10000
233,70.0,20000
537,240.0,30000
998,366.0,40000
1468,379.0,50000
1953,392.0,60000
2434,396.0,70000
2916,399.0,80000
3394,399.0,90000
3874,390.0,100000
