episodes,total reward,steps
135,0.0,10000
213,0.0,20000
316,5.0,30000
436,45.0,40000
666,150.0,50000
907,162.0,60000
1141,176.0,70000
1391,167.0,80000
1564,123.0,90000
1802,151.0,100000
