episodes,total reward,steps
131,2.0,10000
294,83.0,20000
532,168.0,30000
794,179.0,40000
1007,147.0,50000
1208,140.0,60000
1408,123.0,70000
1633,142.0,80000
1892,181.0,90000
2091,125.0,100000
