steps,episodes,total reward
10000,283,19.0
20000,503,22.0
30000,717,12.0
40000,957,26.0
50000,1197,18.0
60000,1373,17.0
70000,1606,18.0
80000,1847,26.0
90000,2090,24.0
100000,2364,30.0
