total reward,steps,episodes
32.0,10000,106
65.0,20000,218
224.0,30000,513
398.0,40000,994
396.0,50000,1478
391.0,60000,1969
393.0,70000,2460
391.0,80000,2949
392.0,90000,3441
395.0,100000,3935
