steps,episodes,total reward
10000,110,11.0
20000,242,33.0
30000,381,21.0
40000,558,56.0
50000,749,73.0
60000,952,76.0
70000,1175,102.0
80000,1450,161.0
90000,1695,139.0
100000,1883,92.0
