episodes,total reward,steps
201,64.0,10000
365,48.0,20000
501,45.0,30000
656,45.0,40000
791,41.0,50000
934,36.0,60000
1086,50.0,70000
1238,49.0,80000
1396,56.0,90000
1571,62.0,100000
