steps,total reward,episodes
10000,14.0,204
20000,29.0,462
30000,16.0,718
40000,39.0,1066
50000,48.0,1492
60000,65.0,1953
70000,66.0,2487
80000,54.0,2930
90000,56.0,3377
100000,35.0,3771
