episodes,total reward,steps
120,19.0,10000
258,38.0,20000
421,47.0,30000
637,72.0,40000
920,115.0,50000
1201,149.0,60000
1545,217.0,70000
1857,207.0,80000
2198,229.0,90000
2542,230.0,100000
