steps,total reward,episodes
10000,38.0,149
20000,91.0,386
30000,109.0,643
40000,137.0,931
50000,119.0,1184
60000,128.0,1458
70000,132.0,1737
80000,128.0,2009
90000,113.0,2269
100000,115.0,2522
