total reward,episodes,steps
0.0,234,10000
9.0,386,20000
13.0,519,30000
13.0,663,40000
17.0,777,50000
24.0,906,60000
29.0,1038,70000
34.0,1164,80000
63.0,1328,90000
92.0,1516,100000
