steps,total reward,episodes
10000,27.0,93
20000,69.0,214
30000,225.0,525
40000,374.0,977
50000,402.0,1458
60000,395.0,1938
70000,391.0,2416
80000,382.0,2900
90000,392.0,3378
100000,390.0,3857
