steps,episodes,total reward
10000,158,27.0
20000,281,28.0
30000,390,36.0
40000,542,40.0
50000,713,52.0
60000,888,59.0
70000,1071,80.0
80000,1331,122.0
90000,1635,167.0
100000,1961,206.0
