total reward,steps,episodes
20.0,10000,307
15.0,20000,518
18.0,30000,712
18.0,40000,925
19.0,50000,1130
16.0,60000,1354
38.0,70000,1598
19.0,80000,1807
29.0,90000,2068
25.0,100000,2306
