steps,episodes,total reward
10000,210,16.0
20000,455,17.0
30000,754,27.0
40000,1123,38.0
50000,1611,73.0
60000,2044,55.0
70000,2440,42.0
80000,2809,46.0
90000,3248,73.0
100000,3705,70.0
