steps,total reward,episodes
10000,10.0,267
20000,4.0,436
30000,16.0,640
40000,18.0,809
50000,18.0,989
60000,25.0,1201
70000,23.0,1383
80000,32.0,1572
90000,44.0,1771
100000,28.0,1973
