episodes,steps,total reward
209,10000,10.0
450,20000,15.0
699,30000,16.0
1053,40000,39.0
1402,50000,48.0
1826,60000,62.0
2221,70000,55.0
2679,80000,55.0
3097,90000,55.0
3481,100000,57.0
