episodes,steps,total reward
181,10000,53.0
415,20000,64.0
651,30000,88.0
948,40000,98.0
1222,50000,88.0
1555,60000,116.0
1818,70000,85.0
2118,80000,109.0
2433,90000,114.0
2732,100000,109.0
