steps,episodes,total reward
10000,272,8.0
20000,459,11.0
30000,658,20.0
40000,832,27.0
50000,1011,27.0
60000,1184,26.0
70000,1345,11.0
80000,1557,25.0
90000,1760,22.0
100000,1934,44.0
