episodes,total reward,steps
93,3.0,10000
158,3.0,20000
324,102.0,30000
749,327.0,40000
1200,362.0,50000
1648,369.0,60000
2113,358.0,70000
2570,362.0,80000
3031,359.0,90000
3485,369.0,100000
