steps,episodes,total reward
10000,147,8.0
20000,325,80.0
30000,620,221.0
40000,1039,353.0
50000,1456,349.0
60000,1873,360.0
70000,2291,343.0
80000,2722,349.0
90000,3137,349.0
100000,3558,345.0
