episodes,steps,total reward
119,10000,27.0
339,20000,115.0
730,30000,283.0
1109,40000,279.0
1460,50000,257.0
1825,60000,285.0
2193,70000,292.0
2554,80000,270.0
2911,90000,268.0
3284,100000,285.0
