total reward,episodes,steps
19.0,132,10000
50.0,335,20000
74.0,523,30000
60.0,736,40000
65.0,943,50000
71.0,1135,60000
73.0,1377,70000
73.0,1618,80000
62.0,1791,90000
77.0,2010,100000
