steps,total reward,episodes
10000,0.0,126
20000,0.0,224
30000,17.0,330
40000,82.0,476
50000,176.0,725
60000,139.0,948
70000,151.0,1179
80000,120.0,1380
90000,165.0,1607
100000,156.0,1842
