episodes,steps,total reward
202,10000,38.0
385,20000,41.0
533,30000,38.0
685,40000,48.0
854,50000,45.0
1042,60000,70.0
1233,70000,80.0
1421,80000,80.0
1649,90000,89.0
1831,100000,66.0
