episodes,steps,total reward
184,10000,16.0
300,20000,29.0
374,30000,25.0
468,40000,36.0
571,50000,39.0
664,60000,37.0
751,70000,44.0
870,80000,56.0
997,90000,69.0
1118,100000,69.0
