steps,total reward,episodes
10000,49.0,215
20000,50.0,391
30000,39.0,522
40000,51.0,676
50000,49.0,813
60000,39.0,952
70000,59.0,1118
80000,59.0,1283
90000,61.0,1452
100000,42.0,1601
