episodes,total reward,steps
147,46.0,10000
346,53.0,20000
501,42.0,30000
757,82.0,40000
993,98.0,50000
1196,54.0,60000
1381,56.0,70000
1609,72.0,80000
1823,63.0,90000
2032,54.0,100000
