steps,episodes,total reward
10000,153,26.0
20000,340,74.0
30000,534,80.0
40000,769,77.0
50000,1010,92.0
60000,1233,80.0
70000,1454,93.0
80000,1651,70.0
90000,1876,75.0
100000,2085,101.0
