episodes,total reward,steps
109,23.0,10000
255,93.0,20000
716,374.0,30000
1182,378.0,40000
1670,387.0,50000
2149,396.0,60000
2637,391.0,70000
3110,392.0,80000
3592,402.0,90000
4078,398.0,100000
