steps,episodes,total reward
10000,163,17.0
20000,357,26.0
30000,563,15.0
40000,772,17.0
50000,1003,19.0
60000,1209,26.0
70000,1391,12.0
80000,1572,12.0
90000,1789,13.0
100000,1991,14.0
