episodes,steps,total reward
122,10000,0.0
206,20000,1.0
335,30000,46.0
677,40000,253.0
985,50000,255.0
1387,60000,316.0
1713,70000,254.0
2054,80000,268.0
2446,90000,305.0
2829,100000,294.0
