total reward,episodes,steps
0.0,83,10000
1.0,138,20000
49.0,255,30000
187.0,541,40000
219.0,868,50000
236.0,1207,60000
241.0,1544,70000
264.0,1888,80000
277.0,2242,90000
260.0,2594,100000
