episodes,total reward,steps
144,20.0,10000
302,39.0,20000
500,51.0,30000
709,89.0,40000
922,93.0,50000
1189,142.0,60000
1452,130.0,70000
1724,148.0,80000
1988,143.0,90000
2250,158.0,100000
