steps,episodes,total reward
10000,222,40.0
20000,527,54.0
30000,849,58.0
40000,1251,77.0
50000,1583,53.0
60000,2001,92.0
70000,2409,68.0
80000,2824,82.0
90000,3268,80.0
100000,3771,82.0
