episodes,total reward,steps
174,41.0,10000
391,73.0,20000
602,68.0,30000
770,73.0,40000
997,87.0,50000
1180,64.0,60000
1408,77.0,70000
1657,102.0,80000
1925,107.0,90000
2174,92.0,100000
