episodes,steps,total reward
269,10000,11.0
499,20000,18.0
728,30000,10.0
952,40000,9.0
1214,50000,11.0
1441,60000,16.0
1666,70000,8.0
1909,80000,17.0
2144,90000,13.0
2381,100000,15.0
