total reward,steps,episodes
7.0,10000,145
53.0,20000,283
150.0,30000,514
348.0,40000,936
336.0,50000,1375
349.0,60000,1799
339.0,70000,2206
331.0,80000,2617
331.0,90000,3025
334.0,100000,3437
