episodes,total reward,steps
119,2.0,10000
250,63.0,20000
493,157.0,30000
715,140.0,40000
959,159.0,50000
1215,173.0,60000
1457,159.0,70000
1699,168.0,80000
1940,162.0,90000
2185,155.0,100000
