steps,episodes,total reward
10000,100,23.0
20000,206,62.0
30000,582,289.0
40000,1068,380.0
50000,1544,393.0
60000,2028,390.0
70000,2504,397.0
80000,2984,392.0
90000,3467,399.0
100000,3950,393.0
