steps,episodes,total reward
10000,275,13.0
20000,494,7.0
30000,723,8.0
40000,981,19.0
50000,1211,11.0
60000,1457,22.0
70000,1689,11.0
80000,1903,8.0
90000,2117,12.0
100000,2339,14.0
