steps,total reward,episodes
10000,48.0,168
20000,51.0,341
30000,65.0,560
40000,102.0,876
50000,88.0,1204
60000,87.0,1468
70000,102.0,1763
80000,103.0,2055
90000,102.0,2379
100000,120.0,2731
