steps,total reward,episodes
10000,19.0,128
20000,19.0,248
30000,31.0,397
40000,34.0,522
50000,57.0,704
60000,56.0,862
70000,64.0,1043
80000,93.0,1247
90000,57.0,1424
100000,61.0,1601
