episodes,total reward,steps
192,0.0,10000
337,0.0,20000
473,0.0,30000
588,1.0,40000
704,8.0,50000
810,2.0,60000
915,8.0,70000
1025,5.0,80000
1157,2.0,90000
1250,8.0,100000
