steps,episodes,total reward
10000,185,0.0
20000,340,0.0
30000,463,0.0
40000,588,0.0
50000,710,6.0
60000,830,4.0
70000,946,5.0
80000,1059,7.0
90000,1172,4.0
100000,1286,8.0
